folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
FaceAll,0.7662721893491125,0.978698224852071,0.972189349112426,0.9674556213017751,0.9769230769230769,0.972189349112426,0.9715976331360947,0.9757396449704142,0.9745562130177515,0.9757396449704142,0.9751479289940829,0.9792899408284024,0.9739644970414201,0.9751479289940829,0.9704142011834319,0.9792899408284024,0.9704142011834319,0.9715976331360947,0.9733727810650887,0.9775147928994082,0.9650887573964497,0.9686390532544379,0.9710059171597634,0.9698224852071006,0.972189349112426,0.9674556213017751,0.9692307692307692,0.9745562130177515,0.9668639053254438,0.9680473372781065
FaceFour,0.9204545454545454,0.9318181818181818,0.7727272727272727,0.8977272727272727,0.9659090909090909,0.8863636363636364,0.875,0.9318181818181818,0.8863636363636364,0.8295454545454546,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9431818181818182,0.9431818181818182,0.9318181818181818,0.875,0.8977272727272727,0.8977272727272727,0.7840909090909091,0.8068181818181818,0.8977272727272727,0.9090909090909091,0.9431818181818182,0.8977272727272727,0.9431818181818182,0.9204545454545454,0.8863636363636364,0.9886363636363636,0.875
FacesUCR,0.8921951219512195,0.8834146341463415,0.8985365853658537,0.92,0.8975609756097561,0.9121951219512195,0.8892682926829268,0.9195121951219513,0.9258536585365854,0.8717073170731707,0.9151219512195122,0.8960975609756098,0.8604878048780488,0.9039024390243903,0.9165853658536586,0.8980487804878049,0.9004878048780488,0.9063414634146342,0.9214634146341464,0.9151219512195122,0.9180487804878049,0.9034146341463415,0.9087804878048781,0.9273170731707318,0.906829268292683,0.9151219512195122,0.9175609756097561,0.9180487804878049,0.9102439024390244,0.8834146341463415
FiftyWords,0.6879120879120879,0.6813186813186813,0.6703296703296703,0.6813186813186813,0.6835164835164835,0.6725274725274726,0.6967032967032967,0.7032967032967034,0.6879120879120879,0.6835164835164835,0.6681318681318681,0.6747252747252748,0.654945054945055,0.6791208791208792,0.6967032967032967,0.7142857142857143,0.6835164835164835,0.6681318681318681,0.6857142857142857,0.6901098901098901,0.6923076923076923,0.6857142857142857,0.6791208791208792,0.6945054945054945,0.701098901098901,0.6923076923076923,0.6813186813186813,0.6923076923076923,0.7032967032967034,0.6813186813186813
Fish,0.8685714285714285,0.9028571428571428,0.8857142857142857,0.9314285714285714,0.8971428571428571,0.88,0.8971428571428571,0.84,0.88,0.8971428571428571,0.8514285714285714,0.8628571428571429,0.8685714285714285,0.8742857142857143,0.8971428571428571,0.9485714285714286,0.88,0.8971428571428571,0.9028571428571428,0.88,0.8857142857142857,0.8742857142857143,0.8685714285714285,0.8914285714285715,0.8857142857142857,0.9085714285714286,0.9142857142857143,0.8685714285714285,0.8571428571428571,0.84
FordA,0.9424242424242424,0.9272727272727272,0.9393939393939394,0.9431818181818182,0.9363636363636364,0.9409090909090909,0.9363636363636364,0.9371212121212121,0.9416666666666667,0.95,0.9446969696969697,0.9386363636363636,0.95,0.9333333333333333,0.9446969696969697,0.9371212121212121,0.9386363636363636,0.946969696969697,0.9446969696969697,0.9484848484848485,0.9378787878787879,0.9522727272727273,0.9484848484848485,0.9378787878787879,0.9484848484848485,0.9454545454545454,0.9378787878787879,0.9454545454545454,0.9401515151515152,0.943939393939394
FordB,0.8185185185185185,0.9234567901234568,0.928395061728395,0.9271604938271605,0.9246913580246914,0.9234567901234568,0.9234567901234568,0.9382716049382716,0.9185185185185185,0.928395061728395,0.9209876543209876,0.9296296296296296,0.9271604938271605,0.9135802469135802,0.9222222222222223,0.9160493827160494,0.9222222222222223,0.9061728395061729,0.9234567901234568,0.9407407407407408,0.908641975308642,0.9234567901234568,0.9123456790123456,0.9296296296296296,0.9234567901234568,0.9259259259259259,0.9246913580246914,0.9197530864197531,0.9308641975308642,0.9123456790123456
FreezerRegularTrain,0.9508771929824561,0.9736842105263158,0.9540350877192982,0.9842105263157894,0.9828070175438597,0.9933333333333333,0.988421052631579,0.9954385964912281,0.9989473684210526,0.9975438596491228,0.9859649122807017,0.9908771929824561,0.9989473684210526,0.963859649122807,0.9764912280701754,0.9578947368421052,0.9975438596491228,0.98,0.9933333333333333,0.9329824561403509,0.9694736842105263,0.9543859649122807,0.9785964912280701,0.9814035087719298,0.9589473684210527,0.9870175438596491,0.9575438596491228,0.983859649122807,0.972280701754386,0.9929824561403509
FreezerSmallTrain,0.836140350877193,0.9859649122807017,0.9245614035087719,0.8768421052631579,0.9073684210526316,0.9775438596491228,0.9964912280701754,0.887719298245614,0.9940350877192983,0.9301754385964912,0.9936842105263158,0.8789473684210526,0.9294736842105263,0.8817543859649123,0.98,0.8828070175438596,0.8810526315789474,0.9592982456140351,0.9498245614035088,0.8357894736842105,0.9533333333333334,0.864561403508772,0.9298245614035088,0.9354385964912281,0.9775438596491228,0.9526315789473684,0.9757894736842105,0.883859649122807,0.9256140350877193,0.8466666666666667
GunPoint,0.9933333333333333,0.98,0.9866666666666667,0.9933333333333333,0.9933333333333333,0.9866666666666667,0.98,0.9866666666666667,0.9933333333333333,0.98,0.96,0.9733333333333334,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.9933333333333333,0.98,0.9933333333333333,1.0,1.0,0.9933333333333333,0.9733333333333334,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.9933333333333333,0.9866666666666667,0.98,0.9866666666666667,0.98
